date,Temperature,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,conso
2017-04-11 14:00:00,15.37,0.069,52.62,48.54,34522.79871,20364.56212,19031.27273,73918.63356
2017-04-11 15:00:00,15.68,0.078,180.5,167.5,33412.96017,19572.70876,18024.72727,71010.3962
2017-04-11 16:00:00,15.85,0.068,82.0,75.7,33133.95048,18850.50916,17530.18182,69514.64146
2017-04-11 17:00:00,15.93,0.076,256.2,236.2,31807.10441,17186.15071,17664.0,66657.25512
2017-04-11 18:00:00,16.02,0.074,138.5,129.5,32110.91496,17028.51324,18082.90909,67222.33729
2017-04-11 19:00:00,16.18,0.072,83.6,87.1,40964.82239,21273.72709,26408.72727,88647.27675
2017-04-11 20:00:00,15.92,0.073,0.487,0.426,43618.51453,22597.14868,27735.27273,93950.93594
2017-04-11 21:00:00,15.65,0.072,0.033,0.1,43153.49839,22435.84521,27822.54545,93411.88905
2017-04-11 22:00:00,15.35,0.07,0.062,0.108,40226.99677,21823.62525,26775.27273,88825.89475
2017-04-11 23:00:00,15.33,0.066,0.044,0.148,35211.0226,19022.81059,23051.63636,77285.46955
2017-04-12 00:00:00,15.2,0.067,0.066,0.115,29587.42734,16192.66802,19787.63636,65567.73172
2017-04-12 01:00:00,15.02,0.071,0.062,0.122,26425.31755,14755.60081,17629.09091,58810.00927
2017-04-12 02:00:00,15.27,0.068,0.051,0.108,24621.0549,13886.76171,16331.63636,54839.45297
2017-04-12 03:00:00,15.29,0.07,0.037,0.115,23994.83315,13285.53971,15947.63636,53228.00922
2017-04-12 04:00:00,15.16,0.069,0.07,0.082,24943.46609,13102.24033,16040.72727,54086.43369
2017-04-12 05:00:00,15.12,0.068,0.088,0.104,23771.6254,13938.08554,15493.81818,53203.52912
2017-04-12 06:00:00,15.13,0.069,0.062,0.108,21272.93864,12204.07332,11403.63636,44880.64832
2017-04-12 07:00:00,15.39,0.073,2.514,2.244,23021.39935,13384.52138,11310.54545,47716.46618
2017-04-12 08:00:00,15.5,0.073,62.6,56.39,25805.29602,15994.70468,12701.09091,54501.09161
2017-04-12 09:00:00,15.86,0.072,177.4,155.0,29593.62756,17611.4053,14912.0,62117.03286
2017-04-12 10:00:00,16.31,0.075,228.7,205.2,33313.75673,19865.98778,16605.09091,69784.83542
2017-04-12 11:00:00,16.47,0.072,267.3,252.8,35068.41765,20320.57026,17617.45455,73006.44246
2017-04-12 12:00:00,16.72,0.074,334.9,304.3,35403.22928,20360.89613,18600.72727,74364.85268
2017-04-12 13:00:00,17.03,0.077,435.6,394.3,34894.81163,20415.88595,19089.45455,74400.15213
2017-04-12 14:00:00,17.91,0.074,701.0,256.4,34640.6028,20503.86965,19048.72727,74193.19972
2017-04-12 15:00:00,18.11,0.073,813.0,279.4,33357.15823,20078.61507,18292.36364,71728.13694
2017-04-12 16:00:00,17.56,0.072,220.7,194.0,33208.35307,18960.4888,18094.54545,70263.38732
2017-04-12 17:00:00,17.01,0.075,192.9,171.7,31968.31001,17208.14664,17832.72727,67009.18392
2017-04-12 18:00:00,16.75,0.072,154.0,136.3,31614.89774,17431.77189,18333.09091,67379.76054
2017-04-12 19:00:00,16.53,0.069,51.94,51.77,40239.3972,21325.05092,26292.36364,87856.81176
2017-04-12 20:00:00,16.14,0.07,0.326,0.393,43041.89451,22776.78208,28008.72727,93827.40386
2017-04-12 21:00:00,16.03,0.07,0.044,0.152,42496.27557,22791.44603,27776.0,93063.7216
2017-04-12 22:00:00,16.11,0.073,0.037,0.163,40053.39074,21849.28717,26240.0,88142.67791
2017-04-12 23:00:00,15.6,0.074,0.026,0.189,34708.80517,19510.38697,23249.45455,77468.64669
2017-04-13 00:00:00,15.34,0.073,0.033,0.119,29382.82024,16654.58248,19694.54545,65731.94817
2017-04-13 01:00:00,15.55,0.075,0.037,0.182,26071.90527,14938.9002,17291.63636,58302.44183
2017-04-13 02:00:00,16.04,0.07,0.033,0.159,24577.65339,13901.42566,16238.54545,54717.6245
2017-04-13 03:00:00,15.85,0.071,0.059,0.093,23982.43272,13512.83096,15854.54545,53349.80913
2017-04-13 04:00:00,15.58,0.07,0.037,0.171,24422.64801,13736.45621,15808.0,53967.10422
2017-04-13 05:00:00,15.46,0.074,0.015,0.185,24571.45318,13857.43381,15464.72727,53893.61426
2017-04-13 06:00:00,15.58,0.073,0.022,0.197,21080.73197,12006.10998,11642.18182,44729.02377
2017-04-13 07:00:00,15.85,0.073,2.587,2.277,23219.80624,13443.17719,11386.18182,48049.16525
2017-04-13 08:00:00,15.68,0.073,15.19,13.36,25972.70183,16112.01629,13073.45455,55158.17267
2017-04-13 09:00:00,15.69,0.07,39.22,33.86,28874.40258,16504.27699,16203.63636,61582.31593
2017-04-13 10:00:00,15.8,0.077,75.4,66.37,32172.91712,17963.34012,18269.09091,68405.34815
2017-04-13 11:00:00,16.04,0.073,124.7,109.9,34684.00431,19063.13646,19624.72727,73371.86804
2017-04-13 12:00:00,16.38,0.075,248.6,219.2,35304.02583,19169.4501,20381.09091,74854.56684
2017-04-13 13:00:00,17.12,0.074,282.6,254.2,35366.02799,19022.81059,20893.09091,75281.92949
2017-04-13 14:00:00,17.46,0.075,246.4,216.5,35105.61895,18718.5336,21201.45455,75025.6071
2017-04-13 15:00:00,17.43,0.079,359.0,317.5,33908.9774,20412.21996,18664.72727,72985.92463
2017-04-13 16:00:00,17.35,0.077,153.9,133.5,33034.74704,19422.40326,18240.0,70697.1503
2017-04-13 17:00:00,16.95,0.08,95.5,83.7,32086.1141,18058.6558,18222.54545,68367.31535
2017-04-13 18:00:00,17.1,0.085,111.8,97.3,32141.91604,18054.98982,18490.18182,68687.08768
2017-04-13 19:00:00,17.28,0.086,16.83,14.61,40698.21313,22461.50713,27467.63636,90627.35662
2017-04-13 20:00:00,17.34,0.086,0.216,0.23,43996.72766,23931.56823,28875.63636,96803.93225
2017-04-13 21:00:00,18.0,0.085,0.037,0.115,43085.29602,23275.35642,28404.36364,94765.01608
2017-04-13 22:00:00,17.45,0.081,0.033,0.096,40040.99031,22017.92261,27013.81818,89072.7311
2017-04-13 23:00:00,16.93,0.078,0.018,0.115,35136.62002,19950.3055,24180.36364,79267.28916
2017-04-14 00:00:00,16.18,0.085,0.066,0.119,30102.04521,17079.83707,20491.63636,67673.51864
2017-04-14 01:00:00,15.75,0.086,0.029,0.085,26921.33477,15331.1609,17949.09091,60201.58658
2017-04-14 02:00:00,16.12,0.079,0.015,0.13,24906.2648,13791.44603,16523.63636,55221.34719
2017-04-14 03:00:00,15.7,0.081,0.044,0.108,24261.44241,13105.90631,15842.90909,53210.25781
2017-04-14 04:00:00,15.7,0.083,0.055,0.119,24701.6577,13494.50102,16017.45455,54213.61327
2017-04-14 05:00:00,16.03,0.085,0.044,0.096,24776.06028,13828.10591,15842.90909,54447.07528
2017-04-14 06:00:00,15.72,0.081,0.033,0.108,21539.5479,12435.03055,11589.81818,45564.39663
2017-04-14 07:00:00,15.7,0.085,3.941,3.526,23269.40797,13652.13849,10984.72727,47906.27373
2017-04-14 08:00:00,15.75,0.087,137.8,118.2,24342.04521,16243.99185,12677.81818,53263.85524
2017-04-14 09:00:00,16.51,0.086,83.6,71.8,28893.00323,17967.00611,14621.09091,61481.10025
2017-04-14 10:00:00,17.96,0.081,485.6,308.2,32526.32939,19492.05703,16669.09091,68687.47733
2017-04-14 11:00:00,18.62,0.077,452.8,259.3,34144.58558,20866.80244,17838.54545,72849.93347
2017-04-14 12:00:00,19.24,0.077,760.0,242.7,34560.0,20709.16497,18443.63636,73712.80133
2017-04-14 13:00:00,19.59,0.074,542.4,315.3,32681.33477,20034.62322,18740.36364,71456.32163
2017-04-14 14:00:00,19.64,0.073,740.0,284.7,33629.96771,19829.3279,18350.54545,71809.84106
2017-04-14 15:00:00,18.71,0.068,151.8,132.1,32681.33477,19741.3442,17786.18182,70208.86079
2017-04-14 16:00:00,18.42,0.073,116.8,102.3,32650.33369,19250.10183,17285.81818,69186.2537
2017-04-14 17:00:00,18.32,0.075,246.2,221.9,31348.28848,17710.38697,17216.0,66274.67545
2017-04-14 18:00:00,18.05,0.074,222.0,222.9,30988.676,17336.45621,17704.72727,66029.85948
2017-04-14 19:00:00,17.4,0.076,83.9,74.8,39817.78256,21226.06925,26280.72727,87324.57908
2017-04-14 20:00:00,16.72,0.071,0.688,0.619,42657.48116,23062.72912,27723.63636,93443.84664
2017-04-14 21:00:00,16.5,0.074,0.026,0.1,42620.27987,22762.11813,27816.72727,93199.12527
2017-04-14 22:00:00,15.94,0.076,0.048,0.119,40301.39935,22065.58045,26693.81818,89060.79798
2017-04-14 23:00:00,15.08,0.071,0.037,0.108,35266.82454,19693.68635,23168.0,78128.51089
2017-04-15 00:00:00,14.35,0.085,0.026,0.111,30009.04198,16768.22811,19869.09091,66646.361
2017-04-15 01:00:00,13.76,0.081,0.029,0.104,26871.73305,14737.27088,17832.72727,59441.7312
2017-04-15 02:00:00,13.48,0.073,0.026,0.152,24689.25727,13916.08961,16302.54545,54907.89233
2017-04-15 03:00:00,13.54,0.067,0.04,0.089,23771.6254,13380.8554,15621.81818,52774.29898
2017-04-15 04:00:00,13.61,0.084,0.026,0.122,24168.43918,13428.51324,15778.90909,53375.86151
2017-04-15 05:00:00,15.17,0.079,0.018,0.115,24317.24435,13501.83299,15744.0,53563.07734
2017-04-15 06:00:00,16.37,0.086,0.037,0.093,20770.72121,11624.84725,11397.81818,43793.38664
2017-04-15 07:00:00,16.35,0.083,21.48,18.62,22357.97632,12640.32587,11601.45455,46599.75674
2017-04-15 08:00:00,16.43,0.088,94.1,83.5,25185.27449,15320.16293,13102.54545,53607.98287
2017-04-15 09:00:00,17.27,0.086,202.4,173.8,28186.17869,17200.81466,15266.90909,60653.90244
2017-04-15 10:00:00,18.88,0.085,641.1,96.1,31472.29279,19231.77189,17146.18182,67850.2465
2017-04-15 11:00:00,20.21,0.087,804.0,149.8,33803.57374,19341.75153,18699.63636,71844.96163
2017-04-15 12:00:00,20.71,0.086,444.0,246.1,34398.7944,19843.99185,19479.27273,73722.05898
2017-04-15 13:00:00,20.41,0.09,249.6,216.9,34051.58235,19660.69246,20160.0,73872.27481
2017-04-15 14:00:00,21.04,0.087,477.0,241.7,33257.95479,19253.76782,19624.72727,72136.44988
2017-04-15 15:00:00,19.34,0.077,248.9,218.5,32451.9268,18824.84725,19234.90909,70511.68314
2017-04-15 16:00:00,18.93,0.076,270.1,240.8,31906.30786,17963.34012,18856.72727,68726.37525
2017-04-15 17:00:00,18.58,0.074,122.6,108.1,31373.08934,17061.50713,18693.81818,67128.41465
2017-04-15 18:00:00,18.61,0.071,76.0,70.5,31559.0958,16980.8554,18926.54545,67466.49665
2017-04-15 19:00:00,18.5,0.083,49.99,48.53,39792.9817,20690.83503,26978.90909,87462.72582
2017-04-15 20:00:00,18.15,0.088,0.582,0.604,43327.10441,22450.50916,28468.36364,94245.97721
2017-04-15 21:00:00,16.94,0.088,0.04,0.108,42322.66954,21589.00204,28369.45455,92281.12613
2017-04-15 22:00:00,15.95,0.082,0.04,0.141,40164.99462,21171.07943,27438.54545,88774.6195
2017-04-15 23:00:00,15.68,0.084,0.04,0.104,36023.25081,19554.37882,25268.36364,80845.99327
2017-04-16 00:00:00,14.68,0.08,0.011,0.159,30381.0549,16364.96945,20951.27273,67697.29708
2017-04-16 01:00:00,14.02,0.083,0.015,0.137,26673.32616,14238.69654,18443.63636,59355.65906
2017-04-16 02:00:00,13.48,0.086,0.026,0.133,24503.25081,13116.90428,16942.54545,54562.70054
2017-04-16 03:00:00,12.63,0.082,0.04,0.115,23908.03014,12328.7169,16104.72727,52341.47431
2017-04-16 04:00:00,12.81,0.08,0.033,0.152,23560.81808,12303.05499,16157.09091,52020.96398
2017-04-16 05:00:00,12.01,0.08,0.018,0.133,23660.02153,12398.37067,15709.09091,51767.48311
2017-04-16 06:00:00,11.99,0.082,0.044,0.133,19257.86868,9758.85947,11380.36364,40397.09179
2017-04-16 07:00:00,10.95,0.081,26.57,23.15,19952.29279,10539.71487,11194.18182,41686.18948
2017-04-16 08:00:00,11.23,0.084,222.0,204.4,21861.9591,11547.86151,12724.36364,46134.18425
2017-04-16 09:00:00,13.08,0.082,402.4,335.6,24900.06459,13285.53971,14714.18182,52899.78612
2017-04-16 10:00:00,16.0,0.085,571.6,98.0,28248.18084,15199.18534,16965.81818,60413.18436
2017-04-16 11:00:00,18.79,0.086,689.1,102.1,30753.06781,15730.75356,18432.0,64915.82137
2017-04-16 12:00:00,21.02,0.076,762.0,149.8,31174.68245,16372.30143,19077.81818,66624.80206
2017-04-16 13:00:00,20.76,0.076,816.0,130.5,30839.87083,16229.3279,19717.81818,66787.01691
2017-04-16 14:00:00,20.27,0.073,855.0,131.3,30728.26695,16031.36456,18967.27273,65726.90424
2017-04-16 15:00:00,20.18,0.073,708.0,195.7,29165.8127,15360.4888,18577.45455,63103.75605
2017-04-16 16:00:00,20.17,0.075,627.3,647.3,28768.99892,15294.50102,18176.0,62239.49994
2017-04-16 17:00:00,20.03,0.071,451.1,480.2,28111.7761,15056.21181,18245.81818,61413.80609
2017-04-16 18:00:00,19.62,0.074,274.8,297.5,29128.61141,15118.5336,18699.63636,62946.78137
2017-04-16 19:00:00,18.97,0.075,99.9,110.2,38081.72228,19147.45418,26880.0,84109.17646
2017-04-16 20:00:00,18.29,0.079,1.573,1.479,42409.47255,21603.66599,28282.18182,92295.32036
2017-04-16 21:00:00,16.47,0.074,0.022,0.111,43128.69752,21995.92668,28375.27273,93499.89693
2017-04-16 22:00:00,15.03,0.072,0.018,0.133,40003.78902,21317.71894,26699.63636,88021.14432
2017-04-16 23:00:00,14.93,0.086,0.029,0.159,33753.97201,18168.63544,22562.90909,74485.51654
2017-04-17 00:00:00,14.62,0.084,0.029,0.111,29004.6071,15694.09369,19444.36364,64143.06443
2017-04-17 01:00:00,13.45,0.086,0.033,0.141,25978.90205,13960.08147,17634.90909,57573.89261
2017-04-17 02:00:00,12.82,0.08,0.037,0.122,24292.44349,12819.95927,16366.54545,53478.94821
2017-04-17 03:00:00,12.34,0.079,0.022,0.119,23970.03229,12768.63544,16046.54545,52785.21318
2017-04-17 04:00:00,11.87,0.081,0.026,0.141,24540.4521,13036.25255,16238.54545,53815.2501
2017-04-17 05:00:00,11.69,0.081,0.037,0.111,23957.63186,13644.80652,15744.0,53346.43838
2017-04-17 06:00:00,10.82,0.084,0.033,0.156,23027.59957,13450.50916,12247.27273,48725.38146
2017-04-17 07:00:00,10.83,0.083,30.74,26.74,24565.25296,14612.62729,12020.36364,51198.24389
2017-04-17 08:00:00,11.6,0.086,151.1,135.7,27094.9408,16845.21385,13259.63636,57199.79101
2017-04-17 09:00:00,13.4,0.087,390.7,351.3,29661.82992,17996.33401,14743.27273,62401.43666
2017-04-17 10:00:00,16.87,0.086,613.1,97.1,32898.3423,19096.13035,16797.09091,68791.56356
2017-04-17 11:00:00,18.94,0.089,750.0,76.3,34696.40474,19953.97149,17570.90909,72221.28532
2017-04-17 12:00:00,20.94,0.087,844.0,92.0,36134.85468,20665.17312,19205.81818,76005.84598
2017-04-17 13:00:00,22.57,0.09,897.0,133.6,35018.81593,20709.16497,18920.72727,74648.70817
2017-04-17 14:00:00,22.46,0.088,552.1,255.0,34770.80732,21057.43381,18641.45455,74469.69568
2017-04-17 15:00:00,22.03,0.086,288.7,240.9,34088.78364,20060.28513,18402.90909,72551.97786
2017-04-17 16:00:00,22.22,0.087,458.8,451.5,33332.35737,18839.5112,18112.0,70283.86857
2017-04-17 17:00:00,22.23,0.089,483.0,516.3,32799.13886,17912.01629,17733.81818,68444.97333
2017-04-17 18:00:00,21.45,0.087,294.6,320.3,33443.96125,17791.0387,18670.54545,69905.5454
2017-04-17 19:00:00,19.59,0.085,113.6,120.9,41491.84069,21665.98778,26391.27273,89549.1012
2017-04-17 20:00:00,17.5,0.089,1.039,1.001,45497.17976,23927.90224,28788.36364,98213.44564
2017-04-17 21:00:00,16.9,0.085,0.044,0.108,44368.74058,23370.6721,27985.45455,95724.86723
2017-04-17 22:00:00,15.91,0.082,0.07,0.074,40512.20667,21739.30754,25937.45455,88188.96876
2017-04-17 23:00:00,14.67,0.084,0.037,0.104,33977.17976,18692.87169,22231.27273,74901.32418
2017-04-18 00:00:00,13.6,0.082,0.026,0.122,28979.80624,15859.06314,19566.54545,64405.41483
2017-04-18 01:00:00,13.19,0.082,0.026,0.115,26078.10549,14330.34623,17233.45455,57641.90627
2017-04-18 02:00:00,12.53,0.084,0.04,0.141,24627.25511,13281.87373,15761.45455,53670.58339
2017-04-18 03:00:00,12.57,0.081,0.04,0.167,24193.24004,12904.27699,15429.81818,52527.33521
2017-04-18 04:00:00,11.48,0.078,0.048,0.145,24738.85899,13028.92057,16058.18182,53825.96138
2017-04-18 05:00:00,11.6,0.081,0.007,0.148,24577.65339,13344.19552,15185.45455,53107.30346
2017-04-18 06:00:00,11.11,0.079,0.026,0.167,22940.79656,12995.92668,11805.09091,47741.81415
2017-04-18 07:00:00,10.64,0.082,22.03,18.96,24441.24865,15173.52342,12189.09091,51803.86298
2017-04-18 08:00:00,12.66,0.084,241.8,233.0,27590.95802,17237.47454,13370.18182,58198.61438
2017-04-18 09:00:00,14.82,0.084,452.9,443.8,30219.8493,18652.54582,15208.72727,64081.12239
2017-04-18 10:00:00,17.72,0.087,624.9,51.53,33282.75565,20074.94908,16936.72727,70294.432
2017-04-18 11:00:00,19.47,0.086,763.0,53.44,34944.41335,20591.85336,18030.54545,73566.81216
2017-04-18 12:00:00,21.07,0.089,854.0,52.96,36060.4521,21358.04481,19136.0,76554.49691
2017-04-18 13:00:00,22.03,0.086,889.0,45.81,35874.44564,21119.7556,19438.54545,76432.74669
2017-04-18 14:00:00,22.65,0.087,855.0,85.7,34969.21421,20529.53157,18368.0,73866.74578
2017-04-18 15:00:00,22.8,0.086,688.1,391.8,33629.96771,20115.27495,17949.09091,71694.33357
2017-04-18 16:00:00,23.01,0.088,667.1,717.0,32972.74489,19869.65377,17844.36364,70686.7623
2017-04-18 17:00:00,22.62,0.085,501.6,545.2,32625.53283,18062.32179,17687.27273,68375.12735
2017-04-18 18:00:00,21.66,0.085,260.2,277.8,33171.15178,18494.90835,18466.90909,70132.96922
2017-04-18 19:00:00,19.3,0.086,98.0,100.7,40958.62217,21731.97556,26676.36364,89366.96137
2017-04-18 20:00:00,17.17,0.085,1.745,1.564,45038.36383,24224.84725,28037.81818,97301.02926
2017-04-18 21:00:00,15.94,0.086,0.022,0.145,43413.90743,23011.4053,27170.90909,93596.22182
2017-04-18 22:00:00,15.27,0.082,0.062,0.1,40450.20452,22245.21385,26560.0,89255.41837
2017-04-18 23:00:00,13.84,0.084,0.037,0.115,34460.79656,19286.76171,22487.27273,76234.831
2017-04-19 00:00:00,13.26,0.083,0.051,0.067,28979.80624,16342.97352,19357.09091,64679.87067
2017-04-19 01:00:00,12.45,0.081,0.029,0.119,26053.30463,14454.98982,17076.36364,57584.65809
2017-04-19 02:00:00,12.66,0.083,0.044,0.111,24565.25296,13685.13238,15947.63636,54198.0217
2017-04-19 03:00:00,12.7,0.083,0.033,0.148,24131.23789,13549.49084,15610.18182,53290.91055
2017-04-19 04:00:00,11.83,0.081,0.037,0.119,24726.45856,13828.10591,16267.63636,54822.20083
2017-04-19 05:00:00,11.08,0.086,0.033,0.104,24131.23789,13883.09572,15458.90909,53473.2427
2017-04-19 06:00:00,10.48,0.084,0.026,0.148,23027.59957,13391.85336,11892.36364,48311.81657
2017-04-19 07:00:00,10.32,0.083,37.05,33.98,24689.25727,14447.65784,12096.0,51232.91511
2017-04-19 08:00:00,10.94,0.089,235.8,229.0,28446.58773,16753.56415,13253.81818,58453.97006
2017-04-19 09:00:00,13.48,0.086,437.6,435.7,30753.06781,18179.6334,15034.18182,63966.88303
2017-04-19 10:00:00,17.39,0.083,615.3,59.48,33332.35737,19840.32587,16843.63636,70016.3196
2017-04-19 11:00:00,18.96,0.077,752.0,53.07,35180.02153,21072.09776,18129.45455,74381.57384
2017-04-19 12:00:00,18.79,0.076,844.0,53.71,36085.25296,21460.69246,19118.54545,76664.49087
2017-04-19 13:00:00,19.27,0.074,875.0,51.43,36110.05382,21446.02851,19386.18182,76942.26415
2017-04-19 14:00:00,19.07,0.076,851.0,59.11,35663.63832,21325.05092,19031.27273,76019.96197
2017-04-19 15:00:00,19.53,0.074,792.0,417.0,34026.78149,20782.48473,18106.18182,72915.44804
2017-04-19 16:00:00,19.66,0.075,636.2,139.3,33034.74704,20093.27902,18094.54545,71222.57151
2017-04-19 17:00:00,19.41,0.074,566.9,248.3,32811.53929,18590.22403,18269.09091,69670.85423
2017-04-19 18:00:00,18.51,0.07,174.5,168.3,34163.18622,19341.75153,19618.90909,73123.84684
2017-04-19 19:00:00,17.53,0.073,54.53,55.53,41219.03122,22377.18941,26088.72727,89684.9479
2017-04-19 20:00:00,16.84,0.075,1.514,1.283,44554.74704,23381.67006,27752.72727,95689.14437
2017-04-19 21:00:00,16.44,0.066,0.026,0.104,43785.92034,23147.04684,27863.27273,94796.23991
2017-04-19 22:00:00,16.17,0.063,0.018,0.07,39507.7718,21794.29735,25739.63636,87041.70551
2017-04-19 23:00:00,15.91,0.072,0.033,0.115,32947.94403,18450.9165,22167.27273,73566.13326
2017-04-20 00:00:00,15.9,0.073,0.029,0.137,28285.38213,16027.69857,18903.27273,63216.35343
2017-04-20 01:00:00,16.3,0.066,0.026,0.145,25433.2831,14403.66599,16395.63636,56232.58545
2017-04-20 02:00:00,16.06,0.069,0.04,0.082,24218.0409,13490.83503,15790.54545,53499.42138
2017-04-20 03:00:00,15.86,0.071,0.033,0.137,23883.22928,13109.5723,15453.09091,52445.89249
2017-04-20 04:00:00,16.09,0.071,0.044,0.167,24701.6577,13600.81466,15953.45455,54255.92691
2017-04-20 05:00:00,16.16,0.069,0.044,0.111,23660.02153,13410.1833,15313.45455,52383.65938
2017-04-20 06:00:00,16.34,0.069,0.029,0.104,22382.77718,13307.53564,11962.18182,47652.49464
2017-04-20 07:00:00,16.19,0.07,9.66,8.36,24763.65985,14696.94501,11863.27273,51323.87759
2017-04-20 08:00:00,16.51,0.07,69.89,57.49,27032.93864,16628.92057,13300.36364,56962.22285
2017-04-20 09:00:00,16.49,0.073,37.76,30.35,30257.05059,18615.88595,14784.0,63656.93654
2017-04-20 10:00:00,16.39,0.071,87.5,74.2,32513.92896,20137.27088,16866.90909,69518.10893
2017-04-20 11:00:00,16.01,0.068,73.9,62.05,34795.60818,20448.87984,18420.36364,73664.85166
2017-04-20 12:00:00,15.93,0.067,119.8,98.6,36159.65554,21526.68024,19130.18182,76816.5176
2017-04-20 13:00:00,16.22,0.071,74.2,59.87,26685.72659,30017.10794,19618.90909,76321.74362
2017-04-20 14:00:00,16.2,0.074,71.1,56.01,26313.71367,29874.13442,19630.54545,75818.39354
2017-04-20 15:00:00,16.31,0.068,60.52,51.29,26065.70506,29027.29124,19182.54545,74275.54175
2017-04-20 16:00:00,16.33,0.066,84.3,70.5,25706.09257,28620.3666,19229.09091,73555.55008
2017-04-20 17:00:00,16.36,0.071,53.11,45.24,25259.67707,28096.13035,19618.90909,72974.71651
2017-04-20 18:00:00,16.41,0.066,66.65,56.09,26140.10764,29393.89002,20375.27273,75909.27039
2017-04-20 19:00:00,16.13,0.074,12.02,9.84,33580.36598,30486.35438,27531.63636,91598.35672
2017-04-20 20:00:00,15.99,0.07,1.496,1.312,39079.95694,28953.97149,29131.63636,97165.56479
2017-04-20 21:00:00,16.04,0.065,0.033,0.148,37040.08611,28151.12016,27874.90909,93066.11536
2017-04-20 22:00:00,16.05,0.068,0.051,0.145,34063.98278,25683.91039,25617.45455,85365.34772
2017-04-20 23:00:00,15.95,0.07,0.033,0.096,29438.62217,21629.3279,22394.18182,73462.13189
2017-04-21 00:00:00,15.89,0.073,0.026,0.133,25451.88375,18593.89002,19147.63636,63193.41013
2017-04-21 01:00:00,15.9,0.065,0.044,0.13,22977.99785,16419.95927,17099.63636,56497.59348
2017-04-21 02:00:00,15.78,0.069,0.062,0.108,21613.95048,15452.13849,16256.0,53322.08897
2017-04-21 03:00:00,15.77,0.067,0.066,0.082,21452.74489,14865.58045,15773.09091,52091.41625
2017-04-21 04:00:00,15.78,0.066,0.051,0.133,22388.9774,15639.10387,16320.0,54348.08127
2017-04-21 05:00:00,15.8,0.066,0.037,0.115,21607.75027,15224.84725,15074.90909,51907.50661
2017-04-21 06:00:00,15.79,0.071,0.066,0.111,20665.31755,14979.22607,11525.81818,47170.3618
